match_id,balls_per_over,team1,team2,gender,season,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,bowl_out,reserve_umpire,event,match_number,method,eliminator,toss_uncontested
1262759,6,India,Sri Lanka,male,2021,2021-07-28,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,DM de Silva,RMPJ Rambukwella,RSA Palliyaguruge,HDPK Dharmasena,RS Madugalle,Sri Lanka,NA,4,NA,NA,RR Wimalasiri,India tour of Sri Lanka,2,NA,NA,NA
1263164,6,West Indies,Pakistan,male,2021,2021-07-28,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Pakistan,field,NA,GO Brathwaite,N Duguid,PA Gustard,RB Richardson,NA,NA,NA,no result,NA,LS Reifer,Pakistan tour of West Indies,1,NA,NA,NA
1262760,6,India,Sri Lanka,male,2021,2021-07-29,"R Premadasa Stadium, Colombo",Colombo,India,bat,PWH de Silva,HDPK Dharmasena,RSA Palliyaguruge,LE Hannibal,RS Madugalle,Sri Lanka,NA,7,NA,NA,RMPJ Rambukwella,India tour of Sri Lanka,3,NA,NA,NA
1263166,6,West Indies,Pakistan,male,2021,2021-08-01,"Providence Stadium, Guyana",Providence,West Indies,bat,NA,GO Brathwaite,JS Wilson,LS Reifer,RB Richardson,NA,NA,NA,no result,NA,PA Gustard,Pakistan tour of West Indies,3,NA,NA,NA
1263167,6,West Indies,Pakistan,male,2021,2021-08-03,"Providence Stadium, Guyana",Providence,Pakistan,field,NA,LS Reifer,PA Gustard,GO Brathwaite,RB Richardson,NA,NA,NA,no result,NA,N Duguid,Pakistan tour of West Indies,4,NA,NA,NA
1270834,6,Bangladesh,Australia,male,2021,2021-08-03,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,field,Nasum Ahmed,Masudur Rahman,Sharfuddoula,Gazi Sohel,Neeyamur Rashid,Bangladesh,23,NA,NA,NA,Tanvir Ahmed,Australia tour of Bangladesh,1,NA,NA,NA
1270835,6,Australia,Bangladesh,male,2021,2021-08-04,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,bat,Afif Hossain,Masudur Rahman,Tanvir Ahmed,Sharfuddoula,Neeyamur Rashid,Bangladesh,NA,5,NA,NA,Gazi Sohel,Australia tour of Bangladesh,2,NA,NA,NA
1273134,6,Sweden,Denmark,male,2021,2021-08-15,"Svanholm Park, Brondby",Brondby,Denmark,field,T Bharaj,NA,NA,NA,NA,Denmark,NA,6,NA,NA,NA,Sweden tour of Denmark,3,NA,NA,NA
1273136,6,Gibraltar,Malta,male,2021,2021-08-20,Gucherre Cricket Ground,Albergaria,Malta,field,Washeem Abbas,NA,NA,NA,NA,Malta,NA,8,NA,NA,NA,Portugal T20 Tri-Series,2,NA,NA,NA
1273144,6,Ghana,Rwanda,male,2021,2021-08-20,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,bat,R Bakum,EH Dusabemungu,Vicky Prajapati,NA,NA,Ghana,NA,NA,NA,NA,Gasana Christian,Ghana tour of Rwanda,4,Awarded,NA,NA
1273138,6,Malta,Gibraltar,male,2021,2021-08-21,Gucherre Cricket Ground,Albergaria,Gibraltar,field,VP Thamotharam,NA,NA,NA,NA,Malta,4,NA,NA,NA,NA,Portugal T20 Tri-Series,4,NA,NA,NA
1272093,6,New Zealand,Bangladesh,male,2021,2021-09-01,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,Shakib Al Hasan,Gazi Sohel,Sharafudoulla,Masudur Rahman,Neeyamur Rashid,Bangladesh,NA,7,NA,NA,Tanvir Ahmed,New Zealand tour of Bangladesh,1,NA,NA,NA
1272376,6,Ireland,Zimbabwe,male,2021,2021-09-02,"Bready Cricket Club, Magheramason, Bready",Bready,Zimbabwe,field,MR Adair,M Hawthorne,PA Reynolds,AJ Neill,K Gallagher,Ireland,64,NA,NA,NA,R Black,Zimbabwe tour of Ireland and Scotland,4,NA,NA,NA
1272094,6,Bangladesh,New Zealand,male,2021,2021-09-03,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Mahmudullah,Masudur Rahman,Tanvir Ahmed,Sharfuddoula,Neeyamur Rashid,Bangladesh,4,NA,NA,NA,Gazi Sohel,New Zealand tour of Bangladesh,2,NA,NA,NA
1272095,6,New Zealand,Bangladesh,male,2021,2021-09-05,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,AY Patel,Masudur Rahman,Sharfuddoula,Gazi Sohel,Neeyamur Rashid,New Zealand,52,NA,NA,NA,Tanvir Ahmed,New Zealand tour of Bangladesh,3,NA,NA,NA
1272097,6,New Zealand,Bangladesh,male,2021,2021-09-10,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,TWM Latham,Sharfuddoula,Tanvir Ahmed,Gazi Sohel,Neeyamur Rashid,New Zealand,27,NA,NA,NA,Masudur Rahman,New Zealand tour of Bangladesh,5,NA,NA,NA
1275052,6,Spain,Germany,male,2021,2021-09-10,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,field,NA,NA,NA,NA,NA,Germany,NA,7,NA,NA,NA,Germany tour of Spain,1,NA,NA,NA
1275040,6,Uganda,Nigeria,male,2021,2021-09-11,Entebbe Cricket Oval,Entebbe,Uganda,bat,NA,NA,NA,NA,NA,Uganda,56,NA,NA,NA,NA,Uganda T20 Tri-Series,4,NA,NA,NA
1271631,6,Sri Lanka,South Africa,male,2021,2021-09-12,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,T Shamsi,RR Wimalasiri,RSA Palliyaguruge,HDPK Dharmasena,RS Madugalle,South Africa,NA,9,NA,NA,RMPJ Rambukwella,South Africa tour of Sri Lanka,2,NA,NA,NA
1275042,6,Kenya,Nigeria,male,2021,2021-09-13,Entebbe Cricket Oval,Entebbe,Kenya,bat,IA Karim,NA,NA,NA,NA,Kenya,61,NA,NA,NA,NA,Uganda T20 Tri-Series,6,NA,NA,NA
1275047,6,Uganda,Nigeria,male,2021,2021-09-15,Entebbe Cricket Oval,Entebbe,Uganda,bat,JO Adedeji,NA,NA,NA,NA,Uganda,55,NA,NA,NA,NA,Uganda T20 Tri-Series,8,NA,NA,NA
1275045,6,Nigeria,Kenya,male,2021,2021-09-16,Entebbe Cricket Oval,Entebbe,Nigeria,bat,JO Adedeji,E Wandera,Patric Makumbi,NA,NA,Nigeria,4,NA,NA,NA,NA,Uganda T20 Tri-Series,9,D/L,NA,NA
1279379,6,Estonia,Cyprus,male,2021/22,2021-10-05,Happy Valley Ground,Episkopi,Cyprus,field,Tejwinder Singh,NA,NA,NA,NA,Cyprus,NA,4,NA,NA,NA,Estonia tour of Cyprus,1,NA,NA,NA
1280057,6,Namibia,United Arab Emirates,male,2021/22,2021-10-05,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,JN Frylinck,A Louw,Iftikhar Ali,NA,WC Labrooy,Namibia,17,NA,NA,NA,NA,Namibia tour of United Arab Emirates,NA,NA,NA,NA
1280060,6,United Arab Emirates,Ireland,male,2021/22,2021-10-07,"ICC Academy, Dubai",Dubai,United Arab Emirates,bat,NA,Akbar Ali,Shiju Sam,NA,WC Labrooy,Ireland,NA,7,NA,NA,Iftikhar Ali,Ireland tour of United Arab Emirates,1,NA,NA,NA
1280058,6,Scotland,Namibia,male,2021/22,2021-10-09,"ICC Academy, Dubai",Dubai,Namibia,field,CG Williams,Iftikhar Ali,Shiju Sam,NA,WC Labrooy,Namibia,NA,5,NA,NA,A Louw,Namibia v Scotland T20I Match,NA,NA,NA,NA
1280063,6,Papua New Guinea,Scotland,male,2021/22,2021-10-08,"ICC Academy, Dubai",Dubai,Papua New Guinea,bat,HG Munsey,Akbar Ali,Shiju Sam,NA,WC Labrooy,Scotland,NA,8,NA,NA,Aasif Iqbal,Papua New Guinea v Scotland T20I Match,NA,NA,NA,NA
1280059,6,Namibia,Papua New Guinea,male,2021/22,2021-10-10,"ICC Academy, Dubai",Dubai,Papua New Guinea,field,NA,Aasif Iqbal,Iftikhar Ali,NA,WC Labrooy,Namibia,14,NA,NA,NA,Shiju Sam,Namibia v Papua New Guinea T20I Match,NA,NA,NA,NA
1280062,6,Ireland,United Arab Emirates,male,2021/22,2021-10-10,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,Waseem Muhammad,Akbar Ali,A Louw,NA,WC Labrooy,United Arab Emirates,NA,7,NA,NA,Aasif Iqbal,Ireland tour of United Arab Emirates,3,NA,NA,NA
1282739,6,Denmark,Italy,male,2021/22,2021-10-15,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,GP Meade,HE Kearns,N Bathi,NA,G McCrea,Italy,NA,6,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Qualifier,2,NA,NA,NA
1283021,6,Rwanda,Ghana,male,2021/22,2021-10-16,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,SK Awiah,C Thorburn,Patric Makumbi,NA,SA Fritz,Ghana,NA,5,NA,NA,IO Oyieko,ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B,1,NA,NA,NA
1283024,6,Malawi,Uganda,male,2021/22,2021-10-16,Integrated Polytechnic Regional Centre,Kigali City,Malawi,bat,S Sesazi,C Phiri,D Odhiambo,NA,SA Fritz,Uganda,NA,10,NA,NA,Claus Schumacher,ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B,4,NA,NA,NA
1273713,6,Scotland,Bangladesh,male,2021/22,2021-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,field,CN Greaves,Ahsan Raza,RA Kettleborough,CB Gaffaney,RS Madugalle,Scotland,6,NA,NA,NA,HDPK Dharmasena,ICC Men's T20 World Cup,2,NA,NA,NA
1282743,6,Italy,Germany,male,2021/22,2021-10-17,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,bat,DA Blignaut,HE Kearns,N Bathi,NA,G McCrea,Germany,NA,4,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Qualifier,6,NA,NA,NA
1283026,6,Swaziland,Malawi,male,2021/22,2021-10-17,Integrated Polytechnic Regional Centre,Kigali City,Malawi,field,MA Baig,A Paleker,C Thorburn,NA,SA Fritz,Malawi,NA,8,NA,NA,C Phiri,ICC Men's T20 World Cup Sub Regional Africa Qualifier,6,NA,NA,NA
1283027,6,Ghana,Lesotho,male,2021/22,2021-10-17,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,bat,R Bakum,D Odhiambo,Itangishaka Olivier,NA,SA Fritz,Ghana,116,NA,NA,NA,Patric Makumbi,ICC Men's T20 World Cup Sub Regional Africa Qualifier,7,NA,NA,NA
1282744,6,Italy,Denmark,male,2021/22,2021-10-19,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,G Stewart,DA Haggo,HE Kearns,NA,G McCrea,Italy,9,NA,NA,NA,N Bathi,ICC Men's T20 World Cup Europe Region Qualifier,7,NA,NA,NA
1282745,6,Germany,Jersey,male,2021/22,2021-10-19,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,bat,B Ward,HE Kearns,N Bathi,NA,G McCrea,Jersey,NA,4,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Qualifier,8,NA,NA,NA
1283034,6,Swaziland,Ghana,male,2021/22,2021-10-20,Integrated Polytechnic Regional Centre,Kigali City,Ghana,field,OH Agbomadzie,A Paleker,Patric Makumbi,NA,SA Fritz,Ghana,NA,7,NA,NA,D Odhiambo,ICC Men's T20 World Cup Sub Regional Africa Qualifier,14,NA,NA,NA
1283035,6,Swaziland,Seychelles,male,2021/22,2021-10-20,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,SKDT Madusanka,C Thorburn,Claus Schumacher,NA,SA Fritz,Seychelles,NA,7,NA,NA,Itangishaka Olivier,ICC Men's T20 World Cup Sub Regional Africa Qualifier,15,NA,NA,NA
1282749,6,Denmark,Jersey,male,2021/22,2021-10-21,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,JW Jenner,HE Kearns,N Bathi,NA,G McCrea,Jersey,NA,4,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Qualifier,12,NA,NA,NA
1283037,6,Uganda,Ghana,male,2021/22,2021-10-21,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,DM Nakrani,C Thorburn,D Odhiambo,NA,SA Fritz,Uganda,79,NA,NA,NA,Claus Schumacher,ICC Men's T20 World Cup Sub Regional Africa Qualifier,17,NA,NA,NA
1282276,6,Switzerland,Malta,male,2021/22,2021-10-23,Marsa Sports Club,Marsa,Switzerland,bat,NA,NA,NA,NA,NA,Switzerland,8,NA,NA,NA,NA,Valletta Cup,5,NA,NA,NA
1283041,6,Uganda,Seychelles,male,2021/22,2021-10-22,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,DM Nakrani,Claus Schumacher,Itangishaka Olivier,NA,SA Fritz,Uganda,95,NA,NA,NA,D Odhiambo,ICC Men's T20 World Cup Sub Regional Africa Qualifier,21,NA,NA,NA
1283038,6,Swaziland,Rwanda,male,2021/22,2021-10-22,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,M Akayezu,C Thorburn,IO Oyieko,NA,SA Fritz,Rwanda,NA,7,NA,NA,C Phiri,ICC Men's T20 World Cup Sub Regional Africa Qualifier,18,NA,NA,NA
1283092,6,Sierra Leone,Nigeria,male,2021/22,2021-10-23,University of Lagos Cricket Oval,Lagos,Sierra Leone,bat,NA,NA,NA,NA,NA,Nigeria,NA,9,NA,NA,NA,Sierra Leone tour of Nigeria,4,NA,NA,NA
1284488,6,Qatar,Bahrain,male,2021/22,2021-10-23,"West End Park International Cricket Stadium, Doha",Doha,Bahrain,field,Muhammad Younis,Akbar Ali,BB Pradhan,NA,M Nayyar,Bahrain,NA,8,NA,NA,Shivani Mishra,ICC Men's T20 World Cup Asia A Qualifier,1,NA,NA,NA
1284490,6,Bahrain,Kuwait,male,2021/22,2021-10-24,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,NA,BB Pradhan,Shivani Mishra,NA,M Nayyar,Kuwait,NA,6,NA,NA,Akbar Ali,ICC Men's T20 World Cup Asia A Qualifier,3,NA,NA,NA
1284491,6,Qatar,Maldives,male,2021/22,2021-10-24,"West End Park International Cricket Stadium, Doha",Doha,Maldives,field,Mohammad Rizlan,Akbar Ali,BB Pradhan,NA,M Nayyar,Qatar,98,NA,NA,NA,Shivani Mishra,ICC Men's T20 World Cup Asia A Qualifier,4,NA,NA,NA
1273727,6,India,Pakistan,male,2021/22,2021-10-24,Dubai International Cricket Stadium,Dubai,Pakistan,field,Shaheen Shah Afridi,CB Gaffaney,M Erasmus,RK Illingworth,DC Boon,Pakistan,NA,10,NA,NA,PR Reiffel,ICC Men's T20 World Cup,16,NA,NA,NA
1273728,6,Afghanistan,Scotland,male,2021/22,2021-10-25,Sharjah Cricket Stadium,Sharjah,Afghanistan,bat,Mujeeb Ur Rahman,HDPK Dharmasena,P Wilson,RA Kettleborough,JJ Crowe,Afghanistan,130,NA,NA,NA,MA Gough,ICC Men's T20 World Cup,17,NA,NA,NA
1284493,6,Maldives,Bahrain,male,2021/22,2021-10-27,"West End Park International Cricket Stadium, Doha",Doha,Bahrain,field,NA,Akbar Ali,Shivani Mishra,NA,M Nayyar,Bahrain,NA,7,NA,NA,BB Pradhan,ICC Men's T20 World Cup Asia A Qualifier,6,NA,NA,NA
1284495,6,Maldives,Kuwait,male,2021/22,2021-10-28,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,ED Silva,BB Pradhan,Shivani Mishra,NA,M Nayyar,Kuwait,NA,5,NA,NA,Akbar Ali,ICC Men's T20 World Cup Asia A Qualifier,8,NA,NA,NA
1273733,6,Sri Lanka,Australia,male,2021/22,2021-10-28,Dubai International Cricket Stadium,Dubai,Australia,field,A Zampa,Aleem Dar,RK Illingworth,M Erasmus,JJ Crowe,Australia,NA,7,NA,NA,JS Wilson,ICC Men's T20 World Cup,22,NA,NA,NA
1273735,6,Afghanistan,Pakistan,male,2021/22,2021-10-29,Dubai International Cricket Stadium,Dubai,Afghanistan,bat,Asif Ali,CM Brown,JS Wilson,L Rusere,DC Boon,Pakistan,NA,5,NA,NA,Nitin Menon,ICC Men's T20 World Cup,24,NA,NA,NA
1273738,6,Afghanistan,Namibia,male,2021/22,2021-10-31,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Afghanistan,bat,Naveen-ul-Haq,Ahsan Raza,CB Gaffaney,PR Reiffel,J Srinath,Afghanistan,62,NA,NA,NA,RK Illingworth,ICC Men's T20 World Cup,27,NA,NA,NA
1273739,6,India,New Zealand,male,2021/22,2021-10-31,Dubai International Cricket Stadium,Dubai,New Zealand,field,IS Sodhi,M Erasmus,RA Kettleborough,AT Holdstock,RS Madugalle,New Zealand,NA,8,NA,NA,L Rusere,ICC Men's T20 World Cup,28,NA,NA,NA
1283042,6,Botswana,Sierra Leone,male,2021/22,2021-11-02,Gahanga International Cricket Stadium. Rwanda,Kigali City,Botswana,bat,K Motlanka,C Phiri,C Thorburn,NA,ET Dube,Botswana,72,NA,NA,NA,F Mutizwa,ICC Men's T20 World Cup Sub Regional Africa Qualifier,1,NA,NA,NA
1283043,6,Tanzania,Mozambique,male,2021/22,2021-11-02,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,bat,II Selemani,Claus Schumacher,S Kintu,NA,ET Dube,Tanzania,87,NA,NA,NA,I Chabi,ICC Men's T20 World Cup Sub Regional Africa Qualifier,2,NA,NA,NA
1283045,6,Sierra Leone,Tanzania,male,2021/22,2021-11-03,Gahanga International Cricket Stadium. Rwanda,Kigali City,Sierra Leone,bat,II Selemani,F Mutizwa,S Kintu,NA,ET Dube,Tanzania,NA,8,NA,NA,C Thorburn,ICC Men's T20 World Cup Sub Regional Africa Qualifier,4,NA,NA,NA
1273743,6,New Zealand,Scotland,male,2021/22,2021-11-03,Dubai International Cricket Stadium,Dubai,Scotland,field,MJ Guptill,Ahsan Raza,M Erasmus,Nitin Menon,J Srinath,New Zealand,16,NA,NA,NA,P Wilson,ICC Men's T20 World Cup,32,NA,NA,NA
1273744,6,India,Afghanistan,male,2021/22,2021-11-03,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Afghanistan,field,RG Sharma,PR Reiffel,RA Kettleborough,Aleem Dar,DC Boon,India,66,NA,NA,NA,L Rusere,ICC Men's T20 World Cup,33,NA,NA,NA
1273745,6,Bangladesh,Australia,male,2021/22,2021-11-04,Dubai International Cricket Stadium,Dubai,Australia,field,A Zampa,HDPK Dharmasena,Nitin Menon,JS Wilson,JJ Crowe,Australia,NA,8,NA,NA,CM Brown,ICC Men's T20 World Cup,34,NA,NA,NA
1273746,6,Sri Lanka,West Indies,male,2021/22,2021-11-04,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,West Indies,field,KIC Asalanka,Aleem Dar,L Rusere,P Wilson,DC Boon,Sri Lanka,20,NA,NA,NA,RA Kettleborough,ICC Men's T20 World Cup,35,NA,NA,NA
1273749,6,West Indies,Australia,male,2021/22,2021-11-06,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,DA Warner,L Rusere,RK Illingworth,Aleem Dar,J Srinath,Australia,NA,8,NA,NA,AT Holdstock,ICC Men's T20 World Cup,38,NA,NA,NA
1283050,6,Cameroon,Sierra Leone,male,2021/22,2021-11-07,Gahanga International Cricket Stadium. Rwanda,Kigali City,Cameroon,bat,S Conteh,C Phiri,S Kintu,NA,ET Dube,Sierra Leone,NA,6,NA,NA,I Chabi,ICC Men's T20 World Cup Sub Regional Africa Qualifier,9,NA,NA,NA
1273750,6,South Africa,England,male,2021/22,2021-11-06,Sharjah Cricket Stadium,Sharjah,England,field,HE van der Dussen,CM Brown,JS Wilson,NA,DC Boon,South Africa,10,NA,NA,NA,RJ Tucker,ICC Men's T20 World Cup,39,NA,NA,NA
1273751,6,Afghanistan,New Zealand,male,2021/22,2021-11-07,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Afghanistan,bat,TA Boult,HDPK Dharmasena,L Rusere,RK Illingworth,J Srinath,New Zealand,NA,8,NA,NA,Aleem Dar,ICC Men's T20 World Cup,40,NA,NA,NA
1273753,6,Namibia,India,male,2021/22,2021-11-08,Dubai International Cricket Stadium,Dubai,India,field,RA Jadeja,CM Brown,RK Illingworth,M Erasmus,JJ Crowe,India,NA,9,NA,NA,Aleem Dar,ICC Men's T20 World Cup,42,NA,NA,NA
1286667,6,Belize,United States of America,male,2021/22,2021-11-07,"Coolidge Cricket Ground, Antigua",Coolidge,United States of America,field,Steven Ryan Taylor,AR Maddela,LS Reifer,NA,Denavon Hayles,United States of America,NA,10,NA,NA,Vijaya Mallela,ICC Men's T20 World Cup Americas Region Qualifier,1,NA,NA,NA
1286673,6,United States of America,Bermuda,male,2021/22,2021-11-08,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,United States of America,bat,Aaron Jones,AR Maddela,LS Reifer,NA,Denavon Hayles,United States of America,23,NA,NA,NA,Emmerson Carrington,ICC Men's T20 World Cup Americas Region Qualifier,7,NA,NA,NA
1286677,6,Bermuda,Bahamas,male,2021/22,2021-11-10,"Coolidge Cricket Ground, Antigua",Coolidge,Bahamas,field,T Manders,Emmerson Carrington,LS Reifer,NA,Denavon Hayles,Bermuda,140,NA,NA,NA,NA,ICC Men's T20 World Cup Americas Region Qualifier,8,NA,NA,NA
1273754,6,England,New Zealand,male,2021/22,2021-11-10,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,New Zealand,field,DJ Mitchell,HDPK Dharmasena,M Erasmus,Nitin Menon,DC Boon,New Zealand,NA,5,NA,NA,PR Reiffel,ICC Men's T20 World Cup,NA,NA,NA,NA
1273755,6,Pakistan,Australia,male,2021/22,2021-11-11,Dubai International Cricket Stadium,Dubai,Australia,field,MS Wade,CB Gaffaney,RA Kettleborough,JS Wilson,JJ Crowe,Australia,NA,5,NA,NA,RK Illingworth,ICC Men's T20 World Cup,NA,NA,NA,NA
1286683,6,Belize,Bermuda,male,2021/22,2021-11-13,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Belize,bat,AC Douglas,Emmerson Carrington,JM Williams,NA,Denavon Hayles,Bermuda,NA,7,NA,NA,H Grewal,ICC Men's T20 World Cup Americas Region Qualifier,17,NA,NA,NA
1286685,6,Argentina,Canada,male,2021/22,2021-11-13,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Argentina,bat,D Heyliger,Emmerson Carrington,H Grewal,NA,Denavon Hayles,Canada,NA,9,NA,NA,JM Williams,ICC Men's T20 World Cup Americas Region Qualifier,19,NA,NA,NA
1273756,6,New Zealand,Australia,male,2021/22,2021-11-14,Dubai International Cricket Stadium,Dubai,Australia,field,MR Marsh,M Erasmus,RA Kettleborough,Nitin Menon,RS Madugalle,Australia,NA,8,NA,NA,HDPK Dharmasena,ICC Men's T20 World Cup,NA,NA,NA,NA
1289043,6,Kenya,Uganda,male,2021/22,2021-11-17,Integrated Polytechnic Regional Centre,Kigali City,Kenya,bat,DM Nakrani,Habib Enesi,S George,NA,O Chirombe,Kenya,1,NA,NA,NA,Patric Makumbi,ICC Men's T20 World Cup Africa Region Qualifier,2,NA,NA,NA
1289045,6,Tanzania,Kenya,male,2021/22,2021-11-17,Integrated Polytechnic Regional Centre,Kigali City,Tanzania,bat,AA Jasani,Habib Enesi,Patric Makumbi,NA,O Chirombe,Tanzania,39,NA,NA,NA,S George,ICC Men's T20 World Cup Africa Region Qualifier,4,NA,NA,NA
1278671,6,New Zealand,India,male,2021/22,2021-11-17,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,field,SA Yadav,KN Ananthapadmanabhan,VK Sharma,AK Chaudhary,M Nayyar,India,NA,5,NA,NA,J Madanagopal,New Zealand tour of India,1,NA,NA,NA
1289046,6,Tanzania,Uganda,male,2021/22,2021-11-18,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,bat,RB Patel,Patric Makumbi,R D'Mello,NA,O Chirombe,Uganda,NA,8,NA,NA,Habib Enesi,ICC Men's T20 World Cup Africa Region Qualifier,5,NA,NA,NA
1289051,6,Kenya,Nigeria,male,2021/22,2021-11-20,Integrated Polytechnic Regional Centre,Kigali City,Nigeria,field,Vraj Patel,Patric Makumbi,S George,NA,O Chirombe,Kenya,60,NA,NA,NA,IO Oyieko,ICC Men's T20 World Cup Africa Region Qualifier,10,NA,NA,NA
1278672,6,New Zealand,India,male,2021/22,2021-11-19,"JSCA International Stadium Complex, Ranchi",Ranchi,India,field,HV Patel,AK Chaudhary,J Madanagopal,KN Ananthapadmanabhan,M Nayyar,India,NA,7,NA,NA,VK Sharma,New Zealand tour of India,2,NA,NA,NA
1277975,6,Bangladesh,Pakistan,male,2021/22,2021-11-20,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Fakhar Zaman,Gazi Sohel,Tanvir Ahmed,Masudur Rahman,Neeyamur Rashid,Pakistan,NA,8,NA,NA,Sharfuddoula,Pakistan tour of Bangladesh,2,NA,NA,NA
1122286,6,India,South Africa,male,2017/18,2018-02-21,SuperSport Park,Centurion,South Africa,field,H Klaasen,A Paleker,BP Jele,AT Holdstock,AJ Pycroft,South Africa,NA,6,NA,NA,S George,India tour of South Africa,2,NA,NA,NA
1214670,6,Bangladesh,Zimbabwe,male,2019/20,2020-03-09,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,field,Soumya Sarkar,Tanvir Ahmed,Sharfuddoula,Gazi Sohel,JJ Crowe,Bangladesh,48,NA,NA,NA,Masudur Rahman,Zimbabwe tour of Bangladesh,1,NA,NA,NA
1233465,6,Zimbabwe,Pakistan,male,2020/21,2020-11-08,Rawalpindi Cricket Stadium,NA,Pakistan,field,Haider Ali,Ahsan Raza,Rashid Riaz,Aleem Dar,Muhammad Javed,Pakistan,NA,8,NA,NA,Shozab Raza,Zimbabwe tour of Pakistan,2,NA,NA,NA
1233955,6,New Zealand,West Indies,male,2020/21,2020-11-29,Bay Oval,Mount Maunganui,West Indies,field,GD Phillips,CM Brown,SB Haig,WR Knights,JJ Crowe,New Zealand,72,NA,NA,NA,Kim Cotton,West Indies tour of New Zealand,2,NA,NA,NA
1287773,6,Pakistan,West Indies,male,2021/22,2021-12-13,"National Stadium, Karachi",Karachi,West Indies,field,Haider Ali,Ahsan Raza,Aleem Dar,Asif Yaqoob,Muhammad Javed,Pakistan,63,NA,NA,NA,Rashid Riaz,West Indies tour of Pakistan,1,NA,NA,NA
1287775,6,West Indies,Pakistan,male,2021/22,2021-12-16,"National Stadium, Karachi",Karachi,West Indies,bat,Mohammad Rizwan,Aleem Dar,Rashid Riaz,Asif Yaqoob,Muhammad Javed,Pakistan,NA,7,NA,NA,Faisal Afridi,West Indies tour of Pakistan,3,NA,NA,NA
1291187,6,United States of America,Ireland,male,2021/22,2021-12-22,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,United States of America,bat,G Singh,SN Bandekar,Vijaya Mallela,Jermaine Lindo,DT Jukes,United States of America,26,NA,NA,NA,NA,Ireland tour of United States of America and West Indies,1,NA,NA,NA
1256723,6,England,West Indies,male,2021/22,2022-01-29,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,MM Ali,LS Reifer,PA Gustard,GO Brathwaite,RB Richardson,England,34,NA,NA,NA,N Duguid,England tour of West Indies,4,NA,NA,NA
